id,target
5865,0.09206
5869,0.09485
5870,0.07487
5871,0.08957
5873,0.09538
5874,0.07426
5876,0.08947
5877,0.08154
5878,0.09819
5880,0.07646
5881,0.08614
5882,0.07243
5884,0.09027
5885,0.12090
5886,0.07016
5888,0.07227
5889,0.09745
5890,0.11307
5891,0.06915
5892,0.10101
5893,0.07782
5894,0.11167
5897,0.08367
5900,0.08382
5902,0.11058
5904,0.08435
5905,0.07425
5907,0.07427
5908,0.07818
5910,0.08485
5911,0.07836
5912,0.08265
5913,0.10340
5914,0.07297
5915,0.11132
5916,0.06516
5917,0.06799
5919,0.09704
5920,0.06689
5921,0.12355
5922,0.11332
5923,0.08204
5927,0.12099
5928,0.06907
5929,0.07479
5930,0.07685
5931,0.07413
5933,0.07361
5935,0.07060
5936,0.07348
5938,0.08948
5942,0.06876
5943,0.08700
5946,0.06533
5947,0.07492
5948,0.08001
5950,0.06979
5952,0.07220
5953,0.07468
5955,0.07484
5956,0.07223
5957,0.07725
5960,0.08526
5961,0.10280
5962,0.06845
5963,0.10846
5964,0.07691
5965,0.10525
5968,0.09708
5969,0.06889
5970,0.11018
5971,0.06904
5973,0.12731
5974,0.06572
5975,0.06610
5976,0.07057
5977,0.06919
5978,0.08526
5979,0.09087
5980,0.06895
5982,0.08619
5983,0.11417
5984,0.07137
5987,0.10802
5988,0.07497
5989,0.07118
5990,0.08325
5991,0.09208
5992,0.07169
5993,0.09300
5996,0.09280
5999,0.10898
6000,0.07074
6001,0.08090
6002,0.08161
6003,0.10574
6004,0.08741
6005,0.07231
6007,0.10447
6008,0.06805
6009,0.08925
6010,0.10568
6011,0.07249
6013,0.10706
6015,0.07489
6018,0.07815
6020,0.09593
6021,0.07153
6022,0.08024
6023,0.07743
6025,0.08612
6026,0.07015
6028,0.12079
6029,0.06831
6030,0.11705
6031,0.06182
6033,0.10563
6034,0.07552
6036,0.08725
6037,0.08929
6039,0.07529
6040,0.07662
6041,0.09663
6042,0.09983
6043,0.06662
6044,0.06438
6046,0.11661
6050,0.08719
6054,0.08584
6057,0.10202
6060,0.08266
6061,0.12748
6064,0.07016
6065,0.06661
6066,0.08415
6069,0.07274
6070,0.06744
6071,0.09682
6072,0.08520
6073,0.10103
6074,0.08937
6078,0.06665
6079,0.12008
6080,0.09754
6083,0.11302
6084,0.08319
6087,0.07607
6090,0.08577
6091,0.14206
6093,0.14023
6096,0.09953
6098,0.09424
6100,0.08437
6101,0.08327
6102,0.08054
6105,0.10125
6106,0.08227
6108,0.06692
6109,0.08814
6112,0.08121
6113,0.07107
6114,0.06771
6115,0.07411
6119,0.08412
6121,0.08543
6122,0.07223
6124,0.07000
6125,0.09262
6127,0.06833
6129,0.08241
6131,0.09592
6132,0.06686
6133,0.11749
6135,0.07592
6138,0.08454
6139,0.07859
6142,0.07413
6143,0.06986
6145,0.09093
6146,0.08106
6147,0.07668
6148,0.08342
6150,0.08581
6151,0.08582
6156,0.07060
6157,0.07440
6158,0.06509
6159,0.07091
6160,0.09048
6161,0.11566
6163,0.07015
6164,0.08005
6168,0.08010
6169,0.08572
6171,0.08265
6176,0.10781
6179,0.10399
6180,0.07714
6183,0.09759
6184,0.08815
6185,0.10396
6188,0.10139
6189,0.07299
6191,0.07067
6193,0.07992
6194,0.07998
6196,0.08282
6197,0.07112
6199,0.08287
6202,0.07282
6204,0.07330
6207,0.08543
6208,0.06391
6210,0.07450
6211,0.11964
6212,0.07969
6213,0.07966
6214,0.06665
6215,0.07162
6219,0.08257
6220,0.07135
6221,0.06781
6222,0.08177
6226,0.07095
6229,0.08968
6231,0.08430
6232,0.07998
6233,0.07541
6236,0.11795
6237,0.07235
6239,0.08373
6241,0.11336
6243,0.08198
6244,0.07151
6246,0.07573
6247,0.09711
6248,0.14382
6249,0.09844
6255,0.07375
6257,0.07682
6258,0.10573
6261,0.08730
6262,0.07549
6263,0.08441
6266,0.09612
6267,0.08097
6268,0.07599
6269,0.07794
6271,0.08200
6272,0.08418
6274,0.06212
6275,0.08154
6276,0.08262
6277,0.11968
6278,0.07713
6279,0.10427
6280,0.07898
6287,0.07676
6288,0.10369
6289,0.08026
6290,0.07325
6291,0.09152
6293,0.07032
6295,0.07410
6296,0.06641
6297,0.07926
6302,0.06897
6303,0.07507
6304,0.10029
6306,0.08399
6307,0.07661
6310,0.07785
6313,0.08586
6314,0.07870
6316,0.08371
6317,0.06577
6319,0.11738
6320,0.10154
6321,0.08424
6322,0.08133
6324,0.07337
6326,0.07354
6328,0.09396
6329,0.09888
6331,0.07339
6332,0.07202
6333,0.08327
6334,0.07261
6336,0.06884
6338,0.08575
6343,0.07801
6344,0.10649
6345,0.12312
6346,0.09406
6347,0.08063
6348,0.08267
6350,0.06761
6352,0.14117
6353,0.07134
6355,0.10533
6356,0.07504
6357,0.08728
6358,0.07100
6359,0.08692
6360,0.08774
6361,0.08798
6362,0.10741
6366,0.07333
6367,0.10563
6368,0.08188
6370,0.10530
6371,0.09196
6372,0.10313
6373,0.11184
6374,0.09533
6377,0.07309
6378,0.06788
6380,0.06435
6381,0.07303
6382,0.10794
6383,0.09849
6386,0.07809
6388,0.07983
6390,0.08635
6391,0.10123
6392,0.06982
6393,0.09124
6394,0.06784
6395,0.09020
6398,0.10955
6399,0.10094
6401,0.09650
6406,0.07664
6408,0.08978
6409,0.07483
6411,0.11730
6413,0.07957
6414,0.08584
6415,0.10285
6416,0.07737
6417,0.06812
6418,0.09349
6419,0.08432
6422,0.07283
6423,0.06845
6425,0.09184
6426,0.12197
6427,0.10459
6428,0.07224
6429,0.07003
6430,0.07140
6431,0.08601
6432,0.07911
6434,0.12120
6435,0.11544
6436,0.07179
6439,0.07758
6440,0.10098
6441,0.08229
6446,0.09005
6449,0.09369
6451,0.07473
6452,0.06548
6453,0.09312
6454,0.08053
6455,0.06392
6456,0.09000
6457,0.08214
6458,0.08473
6459,0.12595
6460,0.08807
6461,0.09360
6464,0.09570
6465,0.08002
6466,0.09821
6467,0.09979
6468,0.10645
6470,0.07411
6471,0.09061
6472,0.08172
6475,0.07406
6476,0.07884
6479,0.06714
6480,0.08741
6481,0.07037
6484,0.07713
6485,0.06632
6489,0.07772
6490,0.08492
6492,0.08752
6493,0.07756
6494,0.07301
6500,0.07852
6503,0.07310
6506,0.08183
6507,0.11159
6508,0.07340
6509,0.09805
6512,0.09134
6514,0.08146
6515,0.08875
6516,0.09403
6517,0.17156
6518,0.09060
6519,0.11308
6521,0.09743
6522,0.10521
6523,0.07288
6524,0.08487
6525,0.06880
6526,0.08574
6530,0.09296
6531,0.07658
6534,0.07468
6535,0.10827
6536,0.07665
6542,0.08123
6543,0.11455
6544,0.09129
6550,0.10161
6551,0.11028
6552,0.06343
6553,0.07299
6556,0.07933
6563,0.06865
6565,0.08269
6566,0.06995
6569,0.08293
6570,0.08326
6571,0.09564
6572,0.06748
6573,0.08437
6574,0.06513
6576,0.07831
6577,0.11133
6578,0.08859
6580,0.07258
6581,0.09970
6585,0.07728
6587,0.10702
6588,0.08400
6589,0.06941
6591,0.06508
6592,0.08569
6594,0.08878
6596,0.07631
6597,0.07013
6599,0.06840
6600,0.11748
6603,0.07391
6604,0.11813
6606,0.09955
6608,0.06794
6609,0.11525
6612,0.07318
6614,0.07503
6615,0.07864
6617,0.07133
6618,0.09553
6619,0.07563
6622,0.06642
6627,0.10626
6628,0.06970
6630,0.11075
6632,0.12261
6633,0.07520
6634,0.08280
6635,0.08190
6638,0.06573
6640,0.08019
6643,0.11108
6644,0.09184
6646,0.07296
6649,0.08105
6652,0.08847
6654,0.10278
6655,0.07890
6657,0.09334
6658,0.07458
6659,0.08246
6661,0.06794
6663,0.10873
6666,0.09470
6669,0.07152
6670,0.09247
6671,0.07336
6672,0.10218
6675,0.06687
6676,0.09358
6678,0.08063
6679,0.10289
6680,0.09803
6681,0.10425
6682,0.12211
6683,0.16099
6684,0.10608
6687,0.07041
6688,0.09214
6690,0.07145
6692,0.06773
6693,0.07792
6694,0.09918
6695,0.09265
6697,0.09323
6698,0.07451
6700,0.07435
6703,0.08603
6704,0.10204
6705,0.09590
6706,0.10066
6708,0.09052
6709,0.07371
6710,0.10842
6712,0.07100
6714,0.06645
6716,0.08442
6717,0.08968
6718,0.07497
6719,0.07249
6721,0.08812
6722,0.09060
6723,0.08121
6726,0.07776
6728,0.10051
6729,0.08265
6730,0.11208
6731,0.14735
6732,0.07267
6734,0.07076
6735,0.11445
6736,0.08916
6737,0.11398
6738,0.08548
6739,0.07096
6743,0.07122
6745,0.08897
6746,0.08767
6747,0.08446
6749,0.08781
6752,0.09927
6753,0.07246
6754,0.09217
6756,0.09290
6757,0.07960
6760,0.11548
6761,0.12243
6762,0.07625
6763,0.11083
6764,0.06486
6766,0.07299
6767,0.10630
6768,0.07354
6769,0.08107
6770,0.08497
6772,0.07532
6774,0.07630
6775,0.09062
6780,0.08068
6782,0.09645
6783,0.09443
6785,0.07505
6786,0.07439
6787,0.12322
6788,0.07195
6789,0.07536
6790,0.12018
6791,0.06878
6794,0.06871
6796,0.07376
6798,0.07493
6799,0.06857
6801,0.08428
6805,0.10477
6807,0.08621
6808,0.09128
6809,0.08097
6810,0.09141
6811,0.09878
6812,0.07190
6813,0.09812
6814,0.07245
6815,0.09516
6817,0.07069
6818,0.07270
6819,0.11546
6820,0.09986
6826,0.08309
6827,0.09281
6829,0.07617
6830,0.08097
6831,0.08465
6832,0.12713
6833,0.08942
6834,0.10857
6836,0.06737
6837,0.09363
6838,0.08986
6840,0.12213
6841,0.07341
6842,0.06871
6843,0.08756
6845,0.15187
6847,0.07575
6850,0.09500
6851,0.11122
6852,0.07441
6854,0.08369
6855,0.07986
6858,0.09598
6859,0.12686
6861,0.08797
6862,0.08881
6863,0.07168
6864,0.08315
6869,0.08644
6870,0.07781
6872,0.07510
6873,0.09522
6875,0.10767
6876,0.11519
6878,0.12571
6881,0.07477
6882,0.08189
6884,0.07797
6886,0.11548
6889,0.09219
6890,0.08488
6891,0.10853
6895,0.06813
6896,0.08863
6897,0.08580
6899,0.08390
6901,0.08895
6904,0.06514
6906,0.07903
6907,0.13149
6908,0.10717
6909,0.08097
6911,0.06654
6912,0.12115
6914,0.07176
6916,0.07804
6920,0.06617
6921,0.07652
6922,0.08360
6923,0.07475
6924,0.07162
6927,0.06636
6928,0.08383
6929,0.16607
6930,0.07751
6933,0.06867
6934,0.07987
6935,0.08818
6941,0.06724
6942,0.07890
6943,0.07795
6945,0.14285
6948,0.07398
6949,0.06454
6951,0.08076
6952,0.07547
6954,0.08200
6961,0.08724
6962,0.07770
6965,0.06995
6967,0.11953
6969,0.11413
6970,0.07833
6971,0.09482
6972,0.10573
6973,0.08141
6974,0.08147
6975,0.09239
6976,0.08252
6977,0.07899
6978,0.07039
6985,0.07416
6986,0.09210
6987,0.07545
6988,0.07380
6991,0.07476
6992,0.09219
6994,0.09199
6995,0.08219
7000,0.06677
7005,0.08622
7006,0.07128
7007,0.07553
7010,0.08394
7012,0.07398
7015,0.06915
7016,0.09568
7017,0.07051
7018,0.06704
7020,0.07890
7021,0.07331
7022,0.12802
7025,0.08609
7028,0.08326
7029,0.10917
7030,0.07179
7032,0.07667
7034,0.09057
7036,0.10202
7037,0.08920
7038,0.07181
7040,0.08093
7041,0.07312
7042,0.07605
7043,0.07306
7044,0.11010
7046,0.09042
7048,0.09706
7049,0.06796
7052,0.08572
7053,0.11369
7055,0.10605
7058,0.08438
7059,0.08710
7060,0.06877
7061,0.07641
7064,0.07057
7065,0.11787
7066,0.08339
7068,0.08411
7069,0.07195
7070,0.06503
7072,0.08106
7073,0.07371
7074,0.10246
7079,0.06782
7081,0.06648
7082,0.07378
7084,0.08862
7085,0.08991
7086,0.08438
7087,0.08379
7090,0.10461
7091,0.07108
7097,0.09951
7098,0.08358
7099,0.09960
7101,0.08490
7102,0.09937
7104,0.12571
7108,0.09645
7110,0.06942
7112,0.07153
7114,0.13561
7116,0.07712
7118,0.06636
7119,0.10586
7122,0.10935
7125,0.10925
7126,0.10432
7130,0.10483
7133,0.07403
7136,0.07842
7137,0.08129
7139,0.07489
7140,0.07675
7144,0.07117
7145,0.08020
7146,0.08668
7147,0.08691
7150,0.06425
7151,0.09526
7153,0.08310
7154,0.06530
7155,0.08322
7156,0.07176
7157,0.08699
7161,0.09952
7162,0.07214
7163,0.09930
7164,0.06850
7165,0.07828
7166,0.11356
7167,0.10294
7169,0.08390
7170,0.10148
7171,0.12548
7173,0.11183
7174,0.08161
7175,0.12047
7177,0.07688
7178,0.09521
7180,0.08172
7183,0.08137
7184,0.10238
7185,0.10965
7188,0.09762
7189,0.08916
7191,0.08663
7192,0.09763
7193,0.08814
7195,0.08509
7197,0.10579
7199,0.11990
7200,0.07878
7205,0.08632
7208,0.10465
7209,0.06879
7211,0.08121
7212,0.09065
7213,0.08093
7214,0.11807
7215,0.08604
7218,0.07952
7220,0.10076
7221,0.08515
7222,0.08865
7224,0.07023
7225,0.07881
7227,0.09372
7228,0.08357
7229,0.08107
7230,0.10189
7231,0.07849
7232,0.09077
7233,0.08001
7234,0.07349
7238,0.09637
7239,0.07034
7240,0.08917
7242,0.07985
7243,0.09395
7244,0.08434
7246,0.09449
7247,0.08361
7248,0.07415
7249,0.08762
7250,0.06855
7252,0.07723
7257,0.07519
7258,0.08520
7259,0.07351
7260,0.08339
7261,0.07401
7262,0.09481
7265,0.07536
7266,0.11412
7268,0.08889
7269,0.11316
7273,0.07362
7274,0.07389
7275,0.06857
7276,0.07990
7281,0.07089
7283,0.08734
7284,0.08881
7286,0.11413
7288,0.08946
7290,0.13927
7291,0.08259
7293,0.07552
7294,0.06449
7295,0.07765
7296,0.06949
7297,0.07490
7299,0.08955
7300,0.08179
7303,0.08572
7305,0.09844
7307,0.10263
7308,0.07274
7309,0.08347
7310,0.07827
7311,0.12342
7314,0.08290
7315,0.08139
7316,0.08538
7318,0.07364
7320,0.09474
7321,0.08935
7322,0.09760
7324,0.08077
7325,0.12556
7326,0.06445
7328,0.06953
7331,0.13807
7332,0.08677
7333,0.10947
7335,0.08644
7338,0.11246
7339,0.09945
7340,0.07500
7343,0.07889
7345,0.12613
7346,0.10998
7349,0.08379
7350,0.09615
7351,0.06947
7353,0.06885
7356,0.09633
7357,0.07969
7358,0.08841
7359,0.07725
7363,0.08888
7366,0.08014
7367,0.07808
7368,0.07676
7371,0.08403
7372,0.06534
7373,0.07747
7376,0.08146
7377,0.11443
7379,0.08020
7380,0.10805
7383,0.07387
7385,0.07646
7386,0.06472
7387,0.10046
7389,0.08145
7390,0.09786
7393,0.09090
7394,0.10146
7395,0.09989
7396,0.08049
7397,0.09336
7398,0.08399
7403,0.08304
7404,0.08780
7405,0.10405
7406,0.07784
7407,0.08378
7410,0.07124
7411,0.07758
7412,0.06893
7415,0.08431
7417,0.08917
7418,0.07436
7422,0.08265
7423,0.07936
7424,0.11718
7425,0.08183
7428,0.08549
7429,0.07303
7430,0.08477
7431,0.09295
7435,0.07941
7436,0.12037
7437,0.08951
7438,0.07319
7439,0.08149
7440,0.08713
7441,0.10781
7443,0.07656
7444,0.08872
7446,0.10985
7448,0.08190
7450,0.11146
7451,0.07598
7454,0.08268
7456,0.08408
7458,0.07633
7459,0.07526
7460,0.07227
7461,0.07802
7462,0.09862
7463,0.09934
7465,0.10427
7467,0.10663
7469,0.11005
7471,0.09798
7472,0.09336
7475,0.08573
7476,0.11072
7479,0.09540
7480,0.07086
7482,0.11370
7487,0.07866
7490,0.07823
7491,0.11799
7492,0.11217
7493,0.06906
7495,0.06541
7497,0.08808
7500,0.09400
7501,0.11047
7503,0.06916
7504,0.11813
7508,0.07243
7509,0.10385
7510,0.08173
7511,0.08739
7512,0.12631
7513,0.07848
7514,0.07191
7515,0.09243
7517,0.06995
7518,0.07906
7519,0.08117
7520,0.06293
7521,0.08304
7522,0.08302
7523,0.08195
7525,0.08134
7527,0.06720
7533,0.07428
7534,0.07973
7535,0.07000
7536,0.11405
7537,0.06763
7539,0.09231
7541,0.11396
7543,0.07831
7544,0.06633
7546,0.09425
7547,0.09276
7548,0.09409
7549,0.09154
7550,0.10082
7552,0.08254
7554,0.06646
7555,0.08973
7558,0.06912
7559,0.08028
7562,0.07198
7563,0.09308
7564,0.10805
7565,0.11841
7566,0.08325
7567,0.07309
7570,0.06726
7573,0.06935
7574,0.08121
7575,0.07919
7576,0.11152
7579,0.08160
7582,0.07764
7583,0.10083
7584,0.07531
7585,0.07014
7586,0.11610
7587,0.08359
7588,0.07504
7589,0.07979
7590,0.08786
7591,0.07080
7592,0.09321
7595,0.08340
7598,0.08854
7599,0.06278
7600,0.09049
7601,0.08253
7602,0.07783
7604,0.08390
7605,0.07681
7609,0.09378
7610,0.08080
7611,0.10171
7616,0.07578
7618,0.06921
7619,0.08706
7627,0.08402
7629,0.07682
7630,0.10517
7631,0.07595
7633,0.07023
7635,0.08974
7637,0.09203
7641,0.07208
7642,0.06695
7644,0.07611
7647,0.14370
7652,0.08171
7653,0.08546
7654,0.06895
7656,0.09357
7657,0.10681
7660,0.09598
7661,0.07854
7663,0.10961
7664,0.10434
7669,0.09368
7670,0.06869
7671,0.07939
7673,0.06682
7675,0.08968
7677,0.12919
7678,0.09429
7679,0.08911
7682,0.08550
7683,0.07766
7684,0.07562
7685,0.12176
7687,0.12518
7688,0.08392
7690,0.08983
7691,0.07493
7692,0.10479
7693,0.08790
7694,0.07894
7695,0.07078
7696,0.07492
7697,0.11717
7698,0.07094
7699,0.11103
7700,0.09295
7701,0.10108
7702,0.08954
7703,0.11833
7704,0.07574
7705,0.10221
7706,0.08116
7707,0.10009
7708,0.09489
7709,0.06562
7711,0.07291
7712,0.07307
7713,0.07235
7714,0.06946
7715,0.06972
7716,0.09184
7717,0.08357
7718,0.06829
7719,0.13004
7720,0.08453
7721,0.07115
7722,0.07421
7723,0.07742
7725,0.08766
7726,0.10437
7727,0.07194
7728,0.11084
7729,0.08049
7730,0.08954
7732,0.09030
7734,0.12299
7737,0.11434
7738,0.08263
7740,0.07526
7741,0.07560
7742,0.07592
7743,0.08672
7744,0.08951
7745,0.07148
7747,0.10241
7748,0.09930
7749,0.10755
7750,0.08521
7751,0.10738
7753,0.08563
7754,0.07045
7755,0.09816
7757,0.06815
7758,0.09957
7760,0.08213
7761,0.07151
7763,0.08669
7764,0.09157
7767,0.07505
7769,0.09158
7771,0.07403
7772,0.07664
7773,0.07512
7775,0.08573
7778,0.07615
7779,0.07621
7781,0.07346
7782,0.09989
7783,0.10994
7784,0.07859
7786,0.09665
7787,0.07439
7788,0.08559
7789,0.08050
7791,0.08301
7792,0.06731
7793,0.07368
7794,0.08902
7795,0.11275
7797,0.12161
7798,0.06680
7799,0.07636
7800,0.10025
7801,0.09531
7802,0.09922
7804,0.08351
7808,0.09677
7811,0.08555
7812,0.08239
7813,0.12654
7814,0.07597
7815,0.08365
7816,0.06144
7817,0.07120
7818,0.07566
7819,0.06962
7821,0.09349
7822,0.12246
7823,0.09856
7824,0.06885
7826,0.07622
7828,0.08057
7829,0.07455
7830,0.10743
7832,0.07736
7833,0.09475
7834,0.10233
7835,0.09187
7836,0.07412
7837,0.09256
7838,0.10747
7840,0.07939
7841,0.09442
7842,0.07319
7843,0.07540
7844,0.07365
7845,0.07894
7846,0.09789
7847,0.06963
7849,0.08017
7850,0.07700
7852,0.07247
7857,0.09239
7859,0.06644
7861,0.08195
7863,0.07634
7865,0.10430
7866,0.07864
7868,0.07557
7870,0.08342
7871,0.09956
7872,0.11222
7873,0.09346
7874,0.12848
7877,0.08910
7880,0.10246
7883,0.09373
7884,0.10686
7886,0.07399
7887,0.10457
7890,0.08463
7891,0.09257
7893,0.07773
7895,0.10984
7896,0.08612
7897,0.07714
7898,0.08452
7901,0.13494
7903,0.08410
7908,0.11439
7911,0.07208
7912,0.09295
7913,0.07493
7916,0.07560
7919,0.07362
7920,0.12491
7923,0.07529
7925,0.07719
7927,0.08308
7928,0.08395
7929,0.07825
7932,0.09475
7933,0.07199
7934,0.11429
7935,0.08871
7936,0.10499
7937,0.13021
7938,0.06485
7941,0.08930
7942,0.09119
7945,0.08293
7946,0.09954
7947,0.10630
7949,0.06881
7951,0.10756
7955,0.09443
7956,0.08279
7957,0.08898
7958,0.11071
7959,0.07035
7961,0.07062
7964,0.10106
7968,0.11264
7969,0.06977
7970,0.07730
7971,0.07033
7972,0.07355
7973,0.08346
7976,0.08044
7979,0.08915
7980,0.06783
7981,0.09150
7982,0.08563
7983,0.07403
7985,0.08337
7987,0.08680
7989,0.08564
7990,0.08296
7993,0.08378
7994,0.08641
7995,0.08437
7996,0.07107
7997,0.10471
7998,0.09123
8001,0.12651
8002,0.09201
8003,0.10440
8004,0.08306
8005,0.06636
8006,0.09314
8008,0.07592
8009,0.07584
8012,0.08073
8015,0.08642
8017,0.08653
8022,0.06354
8023,0.10616
8024,0.08391
8025,0.10292
8026,0.07778
8028,0.06512
8029,0.07420
8030,0.06780
8031,0.08029
8032,0.10424
8035,0.09205
8036,0.07627
8037,0.06314
8040,0.08465
8043,0.10512
8046,0.08583
8048,0.07357
8049,0.07050
8051,0.08219
8052,0.11091
8056,0.08077
8058,0.08910
8060,0.08975
8061,0.08203
8062,0.07381
8064,0.06872
8065,0.07108
8072,0.07650
8075,0.12031
8076,0.10071
8083,0.08474
8084,0.08859
8086,0.08052
8087,0.10056
8088,0.07552
8089,0.06425
8090,0.08164
8094,0.06772
8095,0.07373
8096,0.08425
8097,0.07552
8098,0.07672
8101,0.08071
8102,0.07552
8104,0.08941
8105,0.07240
8106,0.13036
8107,0.07384
8108,0.11750
8109,0.07470
8110,0.07493
8111,0.09403
8112,0.07618
8113,0.10581
8116,0.08103
8117,0.06376
8118,0.08012
8119,0.08303
8120,0.07664
8121,0.09332
8122,0.07816
8125,0.08404
8126,0.07887
8127,0.10947
8129,0.08167
8131,0.08299
8137,0.07570
8138,0.07895
8139,0.11109
8140,0.07852
8141,0.07327
8142,0.08464
8143,0.07367
8144,0.07552
8145,0.07054
8147,0.10382
8153,0.06975
8154,0.07810
8159,0.08918
8160,0.07084
8161,0.08124
8162,0.07263
8164,0.07473
8167,0.08053
8168,0.07589
8169,0.06988
8176,0.07885
8177,0.06635
8179,0.08697
8181,0.09359
8182,0.10690
8183,0.09026
8184,0.07163
8185,0.11311
8187,0.07227
8189,0.06790
8190,0.07998
8191,0.12122
8192,0.12386
8193,0.07373
8194,0.09444
8195,0.09988
8196,0.08558
8198,0.11306
8199,0.07527
8200,0.07619
8201,0.07430
8202,0.08131
8205,0.08238
8206,0.10295
8207,0.07804
8208,0.07909
8210,0.09636
8211,0.07291
8212,0.09218
8215,0.07267
8217,0.07059
8218,0.08385
8219,0.10320
8220,0.06875
8222,0.08836
8223,0.10996
8224,0.09362
8225,0.10469
8226,0.09990
8227,0.09099
8230,0.08263
8231,0.10519
8234,0.10179
8235,0.07772
8236,0.07909
8237,0.10760
8240,0.11679
8241,0.07981
8247,0.06286
8248,0.07454
8250,0.09257
8253,0.07160
8255,0.06991
8257,0.09252
8258,0.12244
8259,0.10517
8261,0.09976
8262,0.13423
8264,0.09471
8265,0.07713
8266,0.08663
8268,0.08256
8270,0.07468
8272,0.08101
8273,0.07487
8274,0.09541
8276,0.10399
8277,0.08497
8279,0.08271
8280,0.07362
8281,0.09078
8283,0.10018
8284,0.07101
8285,0.06669
8286,0.07538
8288,0.13711
8289,0.11153
8290,0.07386
8292,0.07902
8293,0.07482
8295,0.10324
8296,0.14080
8297,0.07321
8298,0.07552
8299,0.07710
8300,0.07596
8302,0.09070
8303,0.09259
8307,0.07679
8308,0.08888
8311,0.13211
8312,0.08626
8313,0.07928
8315,0.08246
8317,0.06316
8318,0.07230
8319,0.11293
8320,0.07724
8322,0.09683
8324,0.07277
8325,0.09482
8328,0.07296
8330,0.06435
8334,0.08078
8335,0.06290
8336,0.07854
8337,0.10072
8338,0.08043
8339,0.09329
8344,0.12681
8345,0.08225
8349,0.07044
8350,0.09597
8351,0.08264
8352,0.09378
8353,0.07575
8354,0.07987
8358,0.09125
8359,0.06787
8361,0.07372
8363,0.11606
8364,0.08589
8365,0.11436
8369,0.10141
8373,0.08420
8374,0.11139
8375,0.06924
8376,0.10573
8379,0.11690
8382,0.08471
8383,0.08331
8385,0.07519
8389,0.10815
8390,0.07306
8391,0.08786
8392,0.08700
8394,0.07454
8395,0.06954
8396,0.11296
8397,0.10649
8399,0.06900
8400,0.06676
8401,0.10749
8403,0.07462
8405,0.07045
8406,0.08460
8408,0.09883
8410,0.11310
8411,0.07987
8412,0.08354
8414,0.09219
8416,0.08059
8418,0.10522
8421,0.06909
8425,0.06476
8426,0.06767
8432,0.09140
8435,0.07894
8438,0.08591
8439,0.10168
8440,0.06783
8442,0.10151
8443,0.08959
8445,0.07805
8446,0.06866
8447,0.07368
8448,0.11795
8450,0.07319
8454,0.08832
8455,0.07325
8456,0.08552
8458,0.12442
8459,0.06398
8462,0.07326
8463,0.07643
8464,0.08099
8466,0.08483
8467,0.08254
8468,0.10225
8471,0.09178
8472,0.08360
8473,0.07417
8474,0.07885
8476,0.09371
8477,0.06834
8479,0.09536
8481,0.11648
8484,0.06294
8487,0.07148
8488,0.07621
8491,0.06800
8492,0.07051
8495,0.08909
8496,0.09154
8497,0.10210
8498,0.06343
8499,0.07627
8502,0.07619
8503,0.11100
8504,0.08677
8505,0.08164
8506,0.10473
8508,0.08390
8509,0.07256
8511,0.10405
8512,0.08361
8513,0.08452
8514,0.08406
8515,0.07560
8516,0.08813
8517,0.07944
8518,0.08596
8519,0.07908
8521,0.09112
8522,0.09532
8523,0.08761
8527,0.07758
8528,0.07636
8529,0.06705
8531,0.06243
8532,0.08732
8533,0.08569
8536,0.10691
8537,0.07007
8538,0.10269
8540,0.08536
8541,0.07200
8542,0.07873
8544,0.08986
8545,0.10030
8546,0.10155
8547,0.09215
8550,0.07823
8551,0.10907
8553,0.08991
8556,0.08744
8557,0.08145
8558,0.08949
8559,0.07343
8560,0.09211
8561,0.09993
8564,0.12620
8566,0.06411
8567,0.07382
8570,0.09145
8571,0.07373
8572,0.08332
8573,0.08219
8577,0.08203
8578,0.07989
8579,0.10521
8580,0.10669
8582,0.09760
8583,0.10362
8584,0.10429
8586,0.06688
8588,0.07502
8589,0.07303
8590,0.08356
8591,0.10799
8592,0.07810
8593,0.08113
8595,0.12252
8596,0.07467
8600,0.09874
8603,0.08749
8604,0.10730
8605,0.08050
8606,0.07702
8607,0.07953
8609,0.07506
8610,0.08125
8611,0.07420
8613,0.08193
8615,0.07676
8616,0.12151
8617,0.14103
8618,0.13097
8619,0.08578
8620,0.06818
8622,0.09087
8624,0.08372
8625,0.10594
8627,0.09016
8628,0.06895
8629,0.08429
8631,0.07557
8632,0.08742
8633,0.09657
8634,0.08470
8637,0.07709
8639,0.07863
8642,0.07673
8643,0.08260
8644,0.07967
8645,0.07548
8646,0.06800
8647,0.09043
8648,0.08216
8650,0.08246
8653,0.10827
8654,0.08687
8657,0.10595
8658,0.07316
8659,0.09202
8660,0.07382
8661,0.12713
8664,0.07369
8665,0.09612
8666,0.10108
8667,0.08520
8668,0.09464
8669,0.10224
8670,0.06841
8671,0.11075
8672,0.09278
8673,0.07950
8675,0.07924
8678,0.08869
8679,0.09217
8680,0.09575
8681,0.08360
8682,0.07933
8683,0.09878
8684,0.07543
8686,0.07625
8687,0.10430
8688,0.11981
8690,0.07679
8691,0.10972
8694,0.08573
8696,0.08841
8697,0.10574
8698,0.08367
8699,0.07148
8701,0.08347
8702,0.11676
8703,0.07009
8704,0.07126
8705,0.08846
8712,0.08063
8713,0.08580
8714,0.09037
8715,0.13299
8716,0.07265
8718,0.08885
8719,0.10577
8720,0.08874
8721,0.09627
8722,0.07865
8723,0.10509
8724,0.09629
8726,0.08262
